type,wall_time,time_s,addr,ratio,label
DATA,2026-01-27T16:31:25,43.640,0x76,0.077132,background
DATA,2026-01-27T16:31:25,43.640,0x77,0.095257,background
DATA,2026-01-27T16:31:25,43.819,0x76,0.078023,background
DATA,2026-01-27T16:31:25,43.819,0x77,0.097770,background
DATA,2026-01-27T16:31:25,44.043,0x76,0.078929,background
DATA,2026-01-27T16:31:25,44.043,0x77,0.100581,background
DATA,2026-01-27T16:31:26,44.222,0x76,0.077920,background
DATA,2026-01-27T16:31:26,44.222,0x77,0.100238,background
DATA,2026-01-27T16:31:26,44.401,0x76,0.077771,background
DATA,2026-01-27T16:31:26,44.401,0x77,0.097862,background
DATA,2026-01-27T16:31:26,44.625,0x76,0.070298,background
DATA,2026-01-27T16:31:26,44.625,0x77,0.094058,background
DATA,2026-01-27T16:31:26,44.804,0x76,0.070570,background
DATA,2026-01-27T16:31:26,44.804,0x77,0.094023,background
DATA,2026-01-27T16:31:26,45.028,0x76,0.069384,background
DATA,2026-01-27T16:31:26,45.028,0x77,0.091098,background
DATA,2026-01-27T16:31:27,45.207,0x76,0.069723,background
DATA,2026-01-27T16:31:27,45.207,0x77,0.093698,background
DATA,2026-01-27T16:31:27,45.431,0x76,0.069489,background
DATA,2026-01-27T16:31:27,45.431,0x77,0.091779,background
DATA,2026-01-27T16:31:27,45.610,0x76,0.069786,background
DATA,2026-01-27T16:31:27,45.610,0x77,0.094421,background
DATA,2026-01-27T16:31:27,45.834,0x76,0.071624,background
DATA,2026-01-27T16:31:27,45.834,0x77,0.097931,background
DATA,2026-01-27T16:31:27,46.013,0x76,0.072941,background
DATA,2026-01-27T16:31:27,46.013,0x77,0.101065,background
DATA,2026-01-27T16:31:28,46.237,0x76,0.078573,background
DATA,2026-01-27T16:31:28,46.237,0x77,0.103477,background
DATA,2026-01-27T16:31:28,46.416,0x76,0.078376,background
DATA,2026-01-27T16:31:28,46.416,0x77,0.103386,background
DATA,2026-01-27T16:31:28,46.641,0x76,0.078702,background
DATA,2026-01-27T16:31:28,46.641,0x77,0.103409,background
DATA,2026-01-27T16:31:28,46.822,0x76,0.072261,background
DATA,2026-01-27T16:31:28,46.822,0x77,0.103950,background
DATA,2026-01-27T16:31:28,47.002,0x76,0.072227,background
DATA,2026-01-27T16:31:28,47.002,0x77,0.101264,background
DATA,2026-01-27T16:31:29,47.225,0x76,0.070985,background
DATA,2026-01-27T16:31:29,47.225,0x77,0.097495,background
DATA,2026-01-27T16:31:29,47.404,0x76,0.070498,background
DATA,2026-01-27T16:31:29,47.404,0x77,0.096762,background
DATA,2026-01-27T16:31:29,47.628,0x76,0.069009,background
DATA,2026-01-27T16:31:29,47.628,0x77,0.093980,background
DATA,2026-01-27T16:31:29,47.807,0x76,0.069287,background
DATA,2026-01-27T16:31:29,47.807,0x77,0.095182,background
DATA,2026-01-27T16:31:29,48.031,0x76,0.068609,background
DATA,2026-01-27T16:31:29,48.031,0x77,0.093685,background
DATA,2026-01-27T16:31:30,48.210,0x76,0.069772,background
DATA,2026-01-27T16:31:30,48.210,0x77,0.095450,background
DATA,2026-01-27T16:31:30,48.434,0x76,0.071021,background
DATA,2026-01-27T16:31:30,48.434,0x77,0.098988,background
DATA,2026-01-27T16:31:30,48.614,0x76,0.072187,background
DATA,2026-01-27T16:31:30,48.614,0x77,0.102280,background
DATA,2026-01-27T16:31:30,48.840,0x76,0.077703,background
DATA,2026-01-27T16:31:30,48.840,0x77,0.105111,background
DATA,2026-01-27T16:31:30,49.023,0x76,0.071866,background
DATA,2026-01-27T16:31:30,49.023,0x77,0.105186,background
DATA,2026-01-27T16:31:31,49.204,0x76,0.072243,background
DATA,2026-01-27T16:31:31,49.204,0x77,0.102726,background
DATA,2026-01-27T16:31:31,49.428,0x76,0.070701,background
DATA,2026-01-27T16:31:31,49.428,0x77,0.098257,background
DATA,2026-01-27T16:31:31,49.608,0x76,0.070421,background
DATA,2026-01-27T16:31:31,49.608,0x77,0.097164,background
DATA,2026-01-27T16:31:31,49.833,0x76,0.068899,background
DATA,2026-01-27T16:31:31,49.833,0x77,0.094433,background
DATA,2026-01-27T16:31:31,50.014,0x76,0.069125,background
DATA,2026-01-27T16:31:31,50.014,0x77,0.096558,background
DATA,2026-01-27T16:31:32,50.239,0x76,0.071126,background
DATA,2026-01-27T16:31:32,50.239,0x77,0.099460,background
DATA,2026-01-27T16:31:32,50.420,0x76,0.071941,background
DATA,2026-01-27T16:31:32,50.420,0x77,0.102060,background
DATA,2026-01-27T16:31:32,50.600,0x76,0.072029,background
DATA,2026-01-27T16:31:32,50.600,0x77,0.101920,background
DATA,2026-01-27T16:31:32,50.827,0x76,0.070971,background
DATA,2026-01-27T16:31:32,50.827,0x77,0.097837,background
DATA,2026-01-27T16:31:32,51.007,0x76,0.070121,background
DATA,2026-01-27T16:31:32,51.007,0x77,0.097083,background
DATA,2026-01-27T16:31:33,51.232,0x76,0.068776,background
DATA,2026-01-27T16:31:33,51.232,0x77,0.094016,background
DATA,2026-01-27T16:31:33,51.412,0x76,0.069315,background
DATA,2026-01-27T16:31:33,51.412,0x77,0.095000,background
DATA,2026-01-27T16:31:33,51.640,0x76,0.071066,background
DATA,2026-01-27T16:31:33,51.640,0x77,0.097254,background
DATA,2026-01-27T16:31:33,51.820,0x76,0.071884,background
DATA,2026-01-27T16:31:33,51.820,0x77,0.099128,background
DATA,2026-01-27T16:31:33,52.044,0x76,0.072505,background
DATA,2026-01-27T16:31:33,52.044,0x77,0.101215,background
DATA,2026-01-27T16:31:34,52.224,0x76,0.071884,background
DATA,2026-01-27T16:31:34,52.224,0x77,0.101006,background
DATA,2026-01-27T16:31:34,52.404,0x76,0.071613,background
DATA,2026-01-27T16:31:34,52.404,0x77,0.100898,background
DATA,2026-01-27T16:31:34,52.631,0x76,0.070239,background
DATA,2026-01-27T16:31:34,52.631,0x77,0.096516,background
DATA,2026-01-27T16:31:34,52.810,0x76,0.069787,background
DATA,2026-01-27T16:31:34,52.810,0x77,0.095942,background
DATA,2026-01-27T16:31:34,53.035,0x76,0.070910,background
DATA,2026-01-27T16:31:34,53.035,0x77,0.098019,background
DATA,2026-01-27T16:31:35,53.214,0x76,0.071393,background
DATA,2026-01-27T16:31:35,53.214,0x77,0.100451,background
DATA,2026-01-27T16:31:35,53.438,0x76,0.072669,background
DATA,2026-01-27T16:31:35,53.438,0x77,0.102809,background
DATA,2026-01-27T16:31:35,53.617,0x76,0.071353,background
DATA,2026-01-27T16:31:35,53.617,0x77,0.101930,background
DATA,2026-01-27T16:31:35,53.841,0x76,0.072298,background
DATA,2026-01-27T16:31:35,53.841,0x77,0.104591,background
DATA,2026-01-27T16:31:35,54.020,0x76,0.071592,background
DATA,2026-01-27T16:31:35,54.020,0x77,0.101127,background
DATA,2026-01-27T16:31:36,54.200,0x76,0.071815,background
DATA,2026-01-27T16:31:36,54.200,0x77,0.098727,background
DATA,2026-01-27T16:31:36,54.423,0x76,0.070156,background
DATA,2026-01-27T16:31:36,54.423,0x77,0.094720,background
DATA,2026-01-27T16:31:36,54.603,0x76,0.069421,background
DATA,2026-01-27T16:31:36,54.603,0x77,0.093946,background
DATA,2026-01-27T16:31:36,54.826,0x76,0.068303,background
DATA,2026-01-27T16:31:36,54.826,0x77,0.090873,background
DATA,2026-01-27T16:31:36,55.006,0x76,0.068960,background
DATA,2026-01-27T16:31:36,55.006,0x77,0.091995,background
DATA,2026-01-27T16:31:37,55.230,0x76,0.068435,background
DATA,2026-01-27T16:31:37,55.230,0x77,0.088919,background
DATA,2026-01-27T16:31:37,55.409,0x76,0.069030,background
DATA,2026-01-27T16:31:37,55.409,0x77,0.090335,background
DATA,2026-01-27T16:31:37,55.633,0x76,0.068342,background
DATA,2026-01-27T16:31:37,55.633,0x77,0.090421,background
DATA,2026-01-27T16:31:37,55.812,0x76,0.069122,background
DATA,2026-01-27T16:31:37,55.812,0x77,0.092872,background
DATA,2026-01-27T16:31:37,56.036,0x76,0.071056,background
DATA,2026-01-27T16:31:37,56.036,0x77,0.096024,background
DATA,2026-01-27T16:31:38,56.215,0x76,0.071974,background
DATA,2026-01-27T16:31:38,56.215,0x77,0.098305,background
DATA,2026-01-27T16:31:38,56.439,0x76,0.077791,background
DATA,2026-01-27T16:31:38,56.439,0x77,0.100454,background
DATA,2026-01-27T16:31:38,56.618,0x76,0.071648,background
DATA,2026-01-27T16:31:38,56.618,0x77,0.099784,background
DATA,2026-01-27T16:31:38,56.844,0x76,0.077878,background
DATA,2026-01-27T16:31:38,56.844,0x77,0.099579,background
DATA,2026-01-27T16:31:38,57.023,0x76,0.071773,background
DATA,2026-01-27T16:31:38,57.023,0x77,0.100022,background
DATA,2026-01-27T16:31:39,57.209,0x76,0.071951,background
DATA,2026-01-27T16:31:39,57.209,0x77,0.097090,background
DATA,2026-01-27T16:31:39,57.433,0x76,0.070615,background
DATA,2026-01-27T16:31:39,57.433,0x77,0.092744,background
DATA,2026-01-27T16:31:39,57.614,0x76,0.069949,background
DATA,2026-01-27T16:31:39,57.614,0x77,0.092079,background
DATA,2026-01-27T16:31:39,57.840,0x76,0.071309,background
DATA,2026-01-27T16:31:39,57.840,0x77,0.094429,background
DATA,2026-01-27T16:31:39,58.020,0x76,0.077358,background
DATA,2026-01-27T16:31:39,58.020,0x77,0.096804,background
DATA,2026-01-27T16:31:40,58.201,0x76,0.077722,background
DATA,2026-01-27T16:31:40,58.201,0x77,0.096740,background
DATA,2026-01-27T16:31:40,58.426,0x76,0.074529,background
DATA,2026-01-27T16:31:40,58.426,0x77,0.092309,background
DATA,2026-01-27T16:31:40,58.606,0x76,0.077142,background
DATA,2026-01-27T16:31:40,58.606,0x77,0.091722,background
DATA,2026-01-27T16:31:40,58.831,0x76,0.077788,background
DATA,2026-01-27T16:31:40,58.831,0x77,0.086418,background
DATA,2026-01-27T16:31:40,59.012,0x76,0.082995,background
DATA,2026-01-27T16:31:40,59.012,0x77,0.086982,background
DATA,2026-01-27T16:31:41,59.238,0x76,0.085533,background
DATA,2026-01-27T16:31:41,59.238,0x77,0.089914,background
DATA,2026-01-27T16:31:41,59.417,0x76,0.086897,background
DATA,2026-01-27T16:31:41,59.417,0x77,0.093774,background
DATA,2026-01-27T16:31:41,59.641,0x76,0.090836,background
DATA,2026-01-27T16:31:41,59.641,0x77,0.096157,background
DATA,2026-01-27T16:31:41,59.820,0x76,0.092883,background
DATA,2026-01-27T16:31:41,59.820,0x77,0.095784,background
DATA,2026-01-27T16:31:41,60.044,0x76,0.098513,background
DATA,2026-01-27T16:31:41,60.044,0x77,0.097618,background
DATA,2026-01-27T16:31:42,60.224,0x76,0.097558,background
DATA,2026-01-27T16:31:42,60.224,0x77,0.097596,background
DATA,2026-01-27T16:31:42,60.404,0x76,0.098234,background
DATA,2026-01-27T16:31:42,60.404,0x77,0.094787,background
DATA,2026-01-27T16:31:42,60.628,0x76,0.093720,background
DATA,2026-01-27T16:31:42,60.628,0x77,0.088358,background
DATA,2026-01-27T16:31:42,60.807,0x76,0.094588,background
DATA,2026-01-27T16:31:42,60.807,0x77,0.087647,background
DATA,2026-01-27T16:31:42,61.031,0x76,0.089402,background
DATA,2026-01-27T16:31:42,61.031,0x77,0.082747,background
DATA,2026-01-27T16:31:43,61.210,0x76,0.094024,background
DATA,2026-01-27T16:31:43,61.210,0x77,0.086204,background
DATA,2026-01-27T16:31:43,61.434,0x76,0.096621,background
DATA,2026-01-27T16:31:43,61.434,0x77,0.089053,background
DATA,2026-01-27T16:31:43,61.613,0x76,0.098572,background
DATA,2026-01-27T16:31:43,61.613,0x77,0.092704,background
DATA,2026-01-27T16:31:43,61.839,0x76,0.098116,background
DATA,2026-01-27T16:31:43,61.839,0x77,0.095075,background
DATA,2026-01-27T16:31:43,62.019,0x76,0.097877,background
DATA,2026-01-27T16:31:43,62.019,0x77,0.094529,background
DATA,2026-01-27T16:31:44,62.244,0x76,0.099533,background
DATA,2026-01-27T16:31:44,62.244,0x77,0.096965,background
DATA,2026-01-27T16:31:44,62.424,0x76,0.097117,background
DATA,2026-01-27T16:31:44,62.424,0x77,0.096737,background
DATA,2026-01-27T16:31:44,62.604,0x76,0.096973,background
DATA,2026-01-27T16:31:44,62.604,0x77,0.094016,background
DATA,2026-01-27T16:31:44,62.828,0x76,0.088284,background
DATA,2026-01-27T16:31:44,62.828,0x77,0.087803,background
DATA,2026-01-27T16:31:44,63.007,0x76,0.087505,background
DATA,2026-01-27T16:31:44,63.007,0x77,0.086903,background
DATA,2026-01-27T16:31:45,63.231,0x76,0.085825,background
DATA,2026-01-27T16:31:45,63.231,0x77,0.082512,background
DATA,2026-01-27T16:31:45,63.410,0x76,0.085781,background
DATA,2026-01-27T16:31:45,63.410,0x77,0.083441,background
DATA,2026-01-27T16:31:45,63.634,0x76,0.087236,background
DATA,2026-01-27T16:31:45,63.634,0x77,0.088969,background
DATA,2026-01-27T16:31:45,63.815,0x76,0.088199,background
DATA,2026-01-27T16:31:45,63.815,0x77,0.094194,background
DATA,2026-01-27T16:31:45,64.040,0x76,0.089380,background
DATA,2026-01-27T16:31:45,64.040,0x77,0.096370,background
DATA,2026-01-27T16:31:46,64.221,0x76,0.089441,background
DATA,2026-01-27T16:31:46,64.221,0x77,0.096308,background
DATA,2026-01-27T16:31:46,64.400,0x76,0.089201,background
DATA,2026-01-27T16:31:46,64.400,0x77,0.093695,background
DATA,2026-01-27T16:31:46,64.625,0x76,0.086905,background
DATA,2026-01-27T16:31:46,64.625,0x77,0.084668,background
DATA,2026-01-27T16:31:46,64.806,0x76,0.086569,background
DATA,2026-01-27T16:31:46,64.806,0x77,0.084072,background
DATA,2026-01-27T16:31:46,65.031,0x76,0.084884,background
DATA,2026-01-27T16:31:46,65.031,0x77,0.082311,background
DATA,2026-01-27T16:31:47,65.213,0x76,0.085413,background
DATA,2026-01-27T16:31:47,65.213,0x77,0.083152,background
DATA,2026-01-27T16:31:47,65.439,0x76,0.087799,background
DATA,2026-01-27T16:31:47,65.439,0x77,0.088227,background
DATA,2026-01-27T16:31:47,65.618,0x76,0.088786,background
DATA,2026-01-27T16:31:47,65.618,0x77,0.090738,background
DATA,2026-01-27T16:31:47,65.844,0x76,0.089858,background
DATA,2026-01-27T16:31:47,65.844,0x77,0.095830,background
DATA,2026-01-27T16:31:47,66.025,0x76,0.088298,background
DATA,2026-01-27T16:31:47,66.025,0x77,0.095456,background
DATA,2026-01-27T16:31:48,66.205,0x76,0.088493,background
DATA,2026-01-27T16:31:48,66.205,0x77,0.090162,background
DATA,2026-01-27T16:31:48,66.429,0x76,0.086340,background
DATA,2026-01-27T16:31:48,66.429,0x77,0.084464,background
DATA,2026-01-27T16:31:48,66.610,0x76,0.085751,background
DATA,2026-01-27T16:31:48,66.610,0x77,0.083929,background
DATA,2026-01-27T16:31:48,66.835,0x76,0.086875,background
DATA,2026-01-27T16:31:48,66.835,0x77,0.087601,background
DATA,2026-01-27T16:31:48,67.017,0x76,0.087989,background
DATA,2026-01-27T16:31:48,67.017,0x77,0.092725,background
DATA,2026-01-27T16:31:49,67.242,0x76,0.089050,background
DATA,2026-01-27T16:31:49,67.242,0x77,0.095247,background
DATA,2026-01-27T16:31:49,67.423,0x76,0.087967,background
DATA,2026-01-27T16:31:49,67.423,0x77,0.095233,background
DATA,2026-01-27T16:31:49,67.607,0x76,0.087202,background
DATA,2026-01-27T16:31:49,67.607,0x77,0.089951,background
DATA,2026-01-27T16:31:49,67.833,0x76,0.085773,background
DATA,2026-01-27T16:31:49,67.833,0x77,0.084784,background
DATA,2026-01-27T16:31:49,68.013,0x76,0.085064,background
DATA,2026-01-27T16:31:49,68.013,0x77,0.083780,background
DATA,2026-01-27T16:31:50,68.238,0x76,0.086158,background
DATA,2026-01-27T16:31:50,68.238,0x77,0.087770,background
DATA,2026-01-27T16:31:50,68.417,0x76,0.087161,background
DATA,2026-01-27T16:31:50,68.417,0x77,0.089449,background
DATA,2026-01-27T16:31:50,68.642,0x76,0.088405,background
DATA,2026-01-27T16:31:50,68.642,0x77,0.093173,background
DATA,2026-01-27T16:31:50,68.822,0x76,0.087196,background
DATA,2026-01-27T16:31:50,68.822,0x77,0.095990,background
DATA,2026-01-27T16:31:50,69.007,0x76,0.087290,background
DATA,2026-01-27T16:31:50,69.007,0x77,0.095937,background
DATA,2026-01-27T16:31:51,69.230,0x76,0.084934,background
DATA,2026-01-27T16:31:51,69.230,0x77,0.093569,background
DATA,2026-01-27T16:31:51,69.411,0x76,0.084396,background
DATA,2026-01-27T16:31:51,69.411,0x77,0.094382,background
DATA,2026-01-27T16:31:51,69.637,0x76,0.086075,background
DATA,2026-01-27T16:31:51,69.637,0x77,0.097325,background
DATA,2026-01-27T16:31:51,69.819,0x76,0.087194,background
DATA,2026-01-27T16:31:51,69.819,0x77,0.099652,background
DATA,2026-01-27T16:31:51,70.000,0x76,0.086621,background
DATA,2026-01-27T16:31:51,70.000,0x77,0.099597,background
DATA,2026-01-27T16:31:52,70.225,0x76,0.085142,background
DATA,2026-01-27T16:31:52,70.225,0x77,0.095195,background
DATA,2026-01-27T16:31:52,70.406,0x76,0.084039,background
DATA,2026-01-27T16:31:52,70.406,0x77,0.093853,background
DATA,2026-01-27T16:31:52,70.632,0x76,0.082437,background
DATA,2026-01-27T16:31:52,70.632,0x77,0.090510,background
DATA,2026-01-27T16:31:52,70.814,0x76,0.083031,background
DATA,2026-01-27T16:31:52,70.814,0x77,0.091036,background
DATA,2026-01-27T16:31:52,71.039,0x76,0.085431,background
DATA,2026-01-27T16:31:52,71.039,0x77,0.093606,background
DATA,2026-01-27T16:31:53,71.220,0x76,0.086367,background
DATA,2026-01-27T16:31:53,71.220,0x77,0.096230,background
DATA,2026-01-27T16:31:53,71.401,0x76,0.086627,background
DATA,2026-01-27T16:31:53,71.401,0x77,0.095087,background
DATA,2026-01-27T16:31:53,71.627,0x76,0.084413,background
DATA,2026-01-27T16:31:53,71.627,0x77,0.091043,background
DATA,2026-01-27T16:31:53,71.810,0x76,0.083416,background
DATA,2026-01-27T16:31:53,71.810,0x77,0.087420,background
DATA,2026-01-27T16:31:53,72.036,0x76,0.085038,background
DATA,2026-01-27T16:31:53,72.036,0x77,0.088163,background
DATA,2026-01-27T16:31:54,72.217,0x76,0.086357,background
DATA,2026-01-27T16:31:54,72.217,0x77,0.092830,background
DATA,2026-01-27T16:31:54,72.441,0x76,0.086848,background
DATA,2026-01-27T16:31:54,72.441,0x77,0.092565,background
DATA,2026-01-27T16:31:54,72.621,0x76,0.085890,background
DATA,2026-01-27T16:31:54,72.621,0x77,0.094128,background
DATA,2026-01-27T16:31:54,72.800,0x76,0.085524,background
DATA,2026-01-27T16:31:54,72.800,0x77,0.089382,background
DATA,2026-01-27T16:31:54,73.024,0x76,0.083655,background
DATA,2026-01-27T16:31:54,73.024,0x77,0.084455,background
DATA,2026-01-27T16:31:55,73.204,0x76,0.083359,background
DATA,2026-01-27T16:31:55,73.204,0x77,0.083655,background
DATA,2026-01-27T16:31:55,73.427,0x76,0.078288,background
DATA,2026-01-27T16:31:55,73.427,0x77,0.081908,background
DATA,2026-01-27T16:31:55,73.607,0x76,0.076523,background
DATA,2026-01-27T16:31:55,73.607,0x77,0.082259,background
DATA,2026-01-27T16:31:55,73.830,0x76,0.073300,background
DATA,2026-01-27T16:31:55,73.830,0x77,0.082178,background
DATA,2026-01-27T16:31:55,74.010,0x76,0.075856,background
DATA,2026-01-27T16:31:55,74.010,0x77,0.083056,background
DATA,2026-01-27T16:31:56,74.233,0x76,0.073320,background
DATA,2026-01-27T16:31:56,74.233,0x77,0.081279,background
DATA,2026-01-27T16:31:56,74.413,0x76,0.075624,background
DATA,2026-01-27T16:31:56,74.413,0x77,0.082016,background
DATA,2026-01-27T16:31:56,74.639,0x76,0.077337,background
DATA,2026-01-27T16:31:56,74.639,0x77,0.083979,background
DATA,2026-01-27T16:31:56,74.818,0x76,0.085470,background
DATA,2026-01-27T16:31:56,74.818,0x77,0.085284,background
DATA,2026-01-27T16:31:56,75.044,0x76,0.085482,background
DATA,2026-01-27T16:31:56,75.044,0x77,0.088398,background
DATA,2026-01-27T16:31:57,75.223,0x76,0.085383,background
DATA,2026-01-27T16:31:57,75.223,0x77,0.086508,background
DATA,2026-01-27T16:31:57,75.402,0x76,0.085402,background
DATA,2026-01-27T16:31:57,75.402,0x77,0.088528,background
DATA,2026-01-27T16:31:57,75.626,0x76,0.083423,background
DATA,2026-01-27T16:31:57,75.626,0x77,0.084360,background
DATA,2026-01-27T16:31:57,75.806,0x76,0.082982,background
DATA,2026-01-27T16:31:57,75.806,0x77,0.083629,background
DATA,2026-01-27T16:31:57,76.030,0x76,0.073946,background
DATA,2026-01-27T16:31:57,76.030,0x77,0.081900,background
DATA,2026-01-27T16:31:58,76.209,0x76,0.076028,background
DATA,2026-01-27T16:31:58,76.209,0x77,0.082806,background
DATA,2026-01-27T16:31:58,76.433,0x76,0.069926,background
DATA,2026-01-27T16:31:58,76.433,0x77,0.081901,background
DATA,2026-01-27T16:31:58,76.612,0x76,0.075442,background
DATA,2026-01-27T16:31:58,76.612,0x77,0.082728,background
DATA,2026-01-27T16:31:58,76.836,0x76,0.077441,background
DATA,2026-01-27T16:31:58,76.836,0x77,0.086875,background
DATA,2026-01-27T16:31:58,77.016,0x76,0.085253,background
DATA,2026-01-27T16:31:58,77.016,0x77,0.088457,background
DATA,2026-01-27T16:31:59,77.240,0x76,0.086500,background
DATA,2026-01-27T16:31:59,77.240,0x77,0.091372,background
DATA,2026-01-27T16:31:59,77.419,0x76,0.084723,background
DATA,2026-01-27T16:31:59,77.419,0x77,0.088546,background
DATA,2026-01-27T16:31:59,77.643,0x76,0.086183,background
DATA,2026-01-27T16:31:59,77.643,0x77,0.089202,background
DATA,2026-01-27T16:31:59,77.822,0x76,0.085855,background
