header,t_ms,addr,heater_C,gas_ohm
SWEEP,50,10.000000,15,100.00
15701,0x77,320,17185.822266
15741,0x76,320,6045.720703
15741,0x77,320,16967.126953
15782,0x76,250,14935.822266
15782,0x77,250,33376.792969
15823,0x76,250,14935.822266
15823,0x77,250,34399.355469
15864,0x76,250,15073.009766
15864,0x77,250,34934.496094
15905,0x76,320,6045.720703
15905,0x77,320,17802.503906
15946,0x76,320,6066.350586
15946,0x77,320,17339.474609
15987,0x76,320,6038.875488
15987,0x77,320,17185.822266
16028,0x76,320,6062.902832
16028,0x77,320,16806.722656
16068,0x76,250,14988.290039
16068,0x77,250,33324.656250
16109,0x76,250,15019.948242
16109,0x77,250,34233.753906
16150,0x76,250,15062.367188
16150,0x77,250,34934.496094
16191,0x76,250,15147.928711
16191,0x77,250,35398.230469
16232,0x76,320,6066.350586
16232,0x77,320,17892.087891
16273,0x76,320,6087.122070
16273,0x77,320,17611.447266
16313,0x76,320,6087.122070
16313,0x77,320,17353.580078
16354,0x76,250,15073.009766
16354,0x77,250,34096.964844
16396,0x76,250,15126.447266
16396,0x77,250,34792.062500
16437,0x76,250,15169.471680
16437,0x77,250,35486.554688
16478,0x76,250,15191.075195
16478,0x77,250,35965.160156
16519,0x76,320,6111.535645
16519,0x77,320,18181.818359
16560,0x76,320,6125.574219
16560,0x77,320,17877.095703
16600,0x76,320,6101.048828
16600,0x77,320,17625.998047
16641,0x76,320,6122.058594
16641,0x77,320,17438.691406
16682,0x76,250,15083.666992
16682,0x77,250,34096.964844
16723,0x76,250,15223.596680
16723,0x77,250,35020.519531
16764,0x76,250,15223.596680
16764,0x77,250,35575.320312
16805,0x76,320,6097.561035
16805,0x77,320,18135.449219
16846,0x76,320,6111.535645
16846,0x77,320,17817.371094
16886,0x76,320,6118.546875
16886,0x77,320,17655.171875
16927,0x76,320,6129.094238
16927,0x77,320,17524.644531
16968,0x76,250,15158.692383
16968,0x77,250,34124.234375
17009,0x76,250,15191.075195
17009,0x77,250,35078.105469
17050,0x76,250,15245.354492
17050,0x77,250,35694.367188
17091,0x76,250,15267.175781
17091,0x77,250,36456.851562
17131,0x76,320,6157.398438
17131,0x77,320,18322.359375
17172,0x76,320,6143.213867
17172,0x77,320,18028.169922
17213,0x76,320,6143.213867
17213,0x77,320,17817.371094
17254,0x76,250,15278.109375
17254,0x77,250,34763.714844
17295,0x76,250,15256.257812
17295,0x77,250,35545.683594
17336,0x76,250,15300.023438
17336,0x77,250,36209.335938
17377,0x76,250,15322.000977
17377,0x77,250,36802.761719
17417,0x76,320,6129.094238
17417,0x77,320,18545.349609
17458,0x76,320,6160.955078
17458,0x77,320,18043.416016
17499,0x76,320,6139.677734
17499,0x77,320,18028.169922
17540,0x76,320,6157.398438
17540,0x77,320,17952.314453
17581,0x76,250,15245.354492
17581,0x77,250,35020.519531
17622,0x76,250,15300.023438
17622,0x77,250,35664.531250
17663,0x76,250,15344.041992
17663,0x77,250,36363.636719
17703,0x76,320,6178.798828
17703,0x77,320,18369.689453
17744,0x76,320,6150.297852
17744,0x77,320,18197.328125
17785,0x76,320,6175.221680
17785,0x77,320,18012.947266
17826,0x76,320,6150.297852
17826,0x77,320,17982.580078
17867,0x76,250,15355.085938
17867,0x77,250,34963.125000
17908,0x76,250,15333.013672
17908,0x77,250,35784.175781
17948,0x76,250,15377.222656
17948,0x77,250,36644.718750
17989,0x76,250,15421.686523
17989,0x77,250,37058.484375
18030,0x76,320,6232.956543
18030,0x77,320,18658.892578
18071,0x76,320,6218.421875
18071,0x77,320,18385.521484
18112,0x76,320,6189.555176
18112,0x77,320,18166.335938
